Elapsed_Time, System_Time, Euler_Roll, Euler_Pitch, Euler_Yaw, Gyro_Roll, Gyro_Pitch, Gyro_Yaw, Accel_x, Accel_y, Accel_z
12.67223, 18:31:51.773,0,0,0,0,0,0,0,0,0,
12.71315, 18:31:51.814,0,0,0,0,0,0,0,0,0,
12.76254, 18:31:51.868,0,0,0,0,0,0,0,0,0,
12.80433, 18:31:51.907,0,0,0,0,0,0,0,0,0,
12.84245, 18:31:51.943,0,0,0,0,0,0,0,0,0,
12.88724, 18:31:51.989,0,0,0,0,0,0,0,0,0,
12.9258, 18:31:52.026,0,0,0,0,0,0,0,0,0,
12.96295, 18:31:52.064,0,0,0,0,0,0,0,0,0,
13.0005, 18:31:52.103,0,0,0,0,0,0,0,0,0,
13.03839, 18:31:52.138,0,0,0,0,0,0,0,0,0,
13.07578, 18:31:52.178,0,0,0,0,0,0,0,0,0,
13.11803, 18:31:52.218,0,0,0,0,0,0,0,0,0,
13.15249, 18:31:52.254,0,0,0,0,0,0,0,0,0,
13.19296, 18:31:52.296,0,0,0,0,0,0,0,0,0,
13.23441, 18:31:52.337,0,0,0,0,0,0,0,0,0,
13.27526, 18:31:52.380,0,0,0,0,0,0,0,0,0,
13.32293, 18:31:52.432,0,0,0,0,0,0,0,0,0,
13.37662, 18:31:52.478,0,0,0,0,0,0,0,0,0,
13.42278, 18:31:52.525,0,0,0,0,0,0,0,0,0,
13.46911, 18:31:52.571,0,0,0,0,0,0,0,0,0,
13.51917, 18:31:52.622,0,0,0,0,0,0,0,0,0,
13.57518, 18:31:52.679,0,0,0,0,0,0,0,0,0,
13.62683, 18:31:52.730,0,0,0,0,0,0,0,0,0,
13.67654, 18:31:52.783,0,0,0,0,0,0,0,0,0,
13.73309, 18:31:52.839,0,0,0,0,0,0,0,0,0,
13.80348, 18:31:52.918,0,0,0,0,0,0,0,0,0,
13.87049, 18:31:52.975,0,0,0,0,0,0,0,0,0,
13.93902, 18:31:53.044,0,0,0,0,0,0,0,0,0,
13.99983, 18:31:53.102,0,0,0,0,0,0,0,0,0,
14.04454, 18:31:53.152,0,0,0,0,0,0,0,0,0,
14.09786, 18:31:53.199,0,0,0,0,0,0,0,0,0,
14.13771, 18:31:53.242,0,0,0,0,0,0,0,0,0,
14.18632, 18:31:53.288,0,0,0,0,0,0,0,0,0,
14.2265, 18:31:53.328,0,0,0,0,0,0,0,0,0,
14.27205, 18:31:53.373,0,0,0,0,0,0,0,0,0,
14.31678, 18:31:53.417,0,0,0,0,0,0,0,0,0,
14.35758, 18:31:53.458,0,0,0,0,0,0,0,0,0,
14.40066, 18:31:53.506,0,0,0,0,0,0,0,0,0,
14.44532, 18:31:53.546,0,0,0,0,0,0,0,0,0,
14.48486, 18:31:53.585,0,0,0,0,0,0,0,0,0,
14.53306, 18:31:53.639,0,0,0,0,0,0,0,0,0,
