Elapsed_Time, System_Time, Euler_Roll, Euler_Pitch, Euler_Yaw, Gyro_Roll, Gyro_Pitch, Gyro_Yaw, Accel_x, Accel_y, Accel_z
10.6847, 18:08:07.228,0,0,0,0,0,0,0,0,0,
10.72044, 18:08:07.264,0,0,0,0,0,0,0,0,0,
10.75555, 18:08:07.299,0,0,0,0,0,0,0,0,0,
10.79312, 18:08:07.337,0,0,0,0,0,0,0,0,0,
10.84542, 18:08:07.391,0,0,0,0,0,0,0,0,0,
10.88437, 18:08:07.429,0,0,0,0,0,0,0,0,0,
10.92106, 18:08:07.463,0,0,0,0,0,0,0,0,0,
10.95478, 18:08:07.496,0,0,0,0,0,0,0,0,0,
10.98496, 18:08:07.527,0,0,0,0,0,0,0,0,0,
11.01853, 18:08:07.561,0,0,0,0,0,0,0,0,0,
11.05214, 18:08:07.595,0,0,0,0,0,0,0,0,0,
11.08933, 18:08:07.632,0,0,0,0,0,0,0,0,0,
11.12175, 18:08:07.665,0,0,0,0,0,0,0,0,0,
11.15366, 18:08:07.695,0,0,0,0,0,0,0,0,0,
11.18415, 18:08:07.727,0,0,0,0,0,0,0,0,0,
11.21669, 18:08:07.758,0,0,0,0,0,0,0,0,0,
11.24693, 18:08:07.790,0,0,0,0,0,0,0,0,0,
11.28004, 18:08:07.822,0,0,0,0,0,0,0,0,0,
11.31375, 18:08:07.855,0,0,0,0,0,0,0,0,0,
11.34713, 18:08:07.890,0,0,0,0,0,0,0,0,0,
11.38103, 18:08:07.924,0,0,0,0,0,0,0,0,0,
11.41364, 18:08:07.955,0,0,0,0,0,0,0,0,0,
11.4458, 18:08:07.988,0,0,0,0,0,0,0,0,0,
11.47669, 18:08:08.019,0,0,0,0,0,0,0,0,0,
11.51035, 18:08:08.054,0,0,0,0,0,0,0,0,0,
11.54563, 18:08:08.089,0,0,0,0,0,0,0,0,0,
11.58031, 18:08:08.122,0,0,0,0,0,0,0,0,0,
11.61328, 18:08:08.155,0,0,0,0,0,0,0,0,0,
11.64435, 18:08:08.187,0,0,0,0,0,0,0,0,0,
11.67742, 18:08:08.220,0,0,0,0,0,0,0,0,0,
11.71105, 18:08:08.254,0,0,0,0,0,0,0,0,0,
11.74778, 18:08:08.291,0,0,0,0,0,0,0,0,0,
11.78161, 18:08:08.325,0,0,0,0,0,0,0,0,0,
11.81532, 18:08:08.357,0,0,0,0,0,0,0,0,0,
11.84896, 18:08:08.393,0,0,0,0,0,0,0,0,0,
11.88223, 18:08:08.424,0,0,0,0,0,0,0,0,0,
11.91584, 18:08:08.457,0,0,0,0,0,0,0,0,0,
11.95338, 18:08:08.497,0,0,0,0,0,0,0,0,0,
11.99443, 18:08:08.543,0,0,0,0,0,0,0,0,0,
12.05025, 18:08:08.595,0,0,0,0,0,0,0,0,0,
12.10349, 18:08:08.650,0,0,0,0,0,0,0,0,0,
12.15134, 18:08:08.694,0,0,0,0,0,0,0,0,0,
12.20131, 18:08:08.745,0,0,0,0,0,0,0,0,0,
12.24991, 18:08:08.792,0,0,0,0,0,0,0,0,0,
12.29498, 18:08:08.837,0,0,0,0,0,0,0,0,0,
12.34192, 18:08:08.886,0,0,0,0,0,0,0,0,0,
12.38964, 18:08:08.933,0,0,0,0,0,0,0,0,0,
12.43708, 18:08:08.981,0,0,0,0,0,0,0,0,0,
12.48324, 18:08:09.029,0,0,0,0,0,0,0,0,0,
12.53601, 18:08:09.079,0,0,0,0,0,0,0,0,0,
12.58493, 18:08:09.129,0,0,0,0,0,0,0,0,0,
12.63532, 18:08:09.178,0,0,0,0,0,0,0,0,0,
12.68424, 18:08:09.228,0,0,0,0,0,0,0,0,0,
12.73453, 18:08:09.277,0,0,0,0,0,0,0,0,0,
12.7802, 18:08:09.323,0,0,0,0,0,0,0,0,0,
12.82912, 18:08:09.373,0,0,0,0,0,0,0,0,0,
12.8798, 18:08:09.422,0,0,0,0,0,0,0,0,0,
12.92829, 18:08:09.471,0,0,0,0,0,0,0,0,0,
12.97672, 18:08:09.520,0,0,0,0,0,0,0,0,0,
13.02087, 18:08:09.565,0,0,0,0,0,0,0,0,0,
13.06487, 18:08:09.608,0,0,0,0,0,0,0,0,0,
13.09921, 18:08:09.640,0,0,0,0,0,0,0,0,0,
13.13902, 18:08:09.682,0,0,0,0,0,0,0,0,0,
13.1834, 18:08:09.728,0,0,0,0,0,0,0,0,0,
13.2425, 18:08:09.787,0,0,0,0,0,0,0,0,0,
13.28419, 18:08:09.827,0,0,0,0,0,0,0,0,0,
13.32248, 18:08:09.866,0,0,0,0,0,0,0,0,0,
13.37779, 18:08:09.921,0,0,0,0,0,0,0,0,0,
13.42994, 18:08:09.973,0,0,0,0,0,0,0,0,0,
13.48468, 18:08:10.028,0,0,0,0,0,0,0,0,0,
13.54058, 18:08:10.084,0,0,0,0,0,0,0,0,0,
13.59534, 18:08:10.139,0,0,0,0,0,0,0,0,0,
13.64982, 18:08:10.194,0,0,0,0,0,0,0,0,0,
13.70477, 18:08:10.250,0,0,0,0,0,0,0,0,0,
13.75545, 18:08:10.299,0,0,0,0,0,0,0,0,0,
13.81224, 18:08:10.356,0,0,0,0,0,0,0,0,0,
13.8636, 18:08:10.407,0,0,0,0,0,0,0,0,0,
13.91555, 18:08:10.460,0,0,0,0,0,0,0,0,0,
13.96691, 18:08:10.510,0,0,0,0,0,0,0,0,0,
14.03047, 18:08:10.574,0,0,0,0,0,0,0,0,0,
14.06696, 18:08:10.612,0,0,0,0,0,0,0,0,0,
14.10559, 18:08:10.650,0,0,0,0,0,0,0,0,0,
14.14362, 18:08:10.687,0,0,0,0,0,0,0,0,0,
14.18099, 18:08:10.723,0,0,0,0,0,0,0,0,0,
14.25365, 18:08:10.798,0,0,0,0,0,0,0,0,0,
14.33373, 18:08:10.880,0,0,0,0,0,0,0,0,0,
14.42851, 18:08:10.975,0,0,0,0,0,0,0,0,0,
14.51557, 18:08:11.061,0,0,0,0,0,0,0,0,0,
14.5899, 18:08:11.134,0,0,0,0,0,0,0,0,0,
14.66616, 18:08:11.211,0,0,0,0,0,0,0,0,0,
14.74247, 18:08:11.288,0,0,0,0,0,0,0,0,0,
14.77929, 18:08:11.320,0,0,0,0,0,0,0,0,0,
14.85644, 18:08:11.403,0,0,0,0,0,0,0,0,0,
14.94074, 18:08:11.487,0,0,0,0,0,0,0,0,0,
15.01639, 18:08:11.559,0,0,0,0,0,0,0,0,0,
