Elapsed_Time, System_Time, Elbow_Angle_L, Elbow_Speed_L, Elbow_Angle_R, Elbow_Speed_R, ArmUD_Angle_L, ArmUD_Speed_L, ArmUD_Angle_R, ArmUD_Speed_R, ArmLR_Angle_L, ArmLR_Speed_L, ArmLR_Angle_R, ArmLR_Speed_R
121.4688, 19:51:51.970,116.5665,-323.5915,94.29385,-364.8624,47.52716,75.05864,14.37858,212.57,63.54673,52.54396,162.3473,-208.5335,
121.5218, 19:51:52.021,89.37856,-549.0267,70.31432,-547.6238,54.13708,166.8594,31.55653,346.8606,69.11452,154.9499,147.6675,-246.5305,
121.5654, 19:51:52.080,63.491,-520.2377,41.35393,-424.7816,63.65781,145.0826,47.9103,226.2489,78.52605,176.4449,138.5147,-121.8501,
121.6257, 19:51:52.148,35.3631,-220.9107,26.20992,-162.7801,69.20078,47.42662,55.0476,87.96838,87.43452,69.85973,135.016,-39.98737,
121.6923, 19:51:52.220,35.45918,116.552,20.69842,118.341,69.67587,-35.76612,59.07279,-74.25345,87.3907,-50.71966,133.4406,41.25186,
121.7674, 19:51:52.270,51.8795,290.7516,42.97982,359.7141,64.13242,-98.12801,44.52527,-240.1382,80.24712,-132.672,140.8617,138.7492,
121.8143, 19:51:52.320,70.91361,341.1924,64.56218,410.873,57.71008,-135.3185,29.7902,-290.3268,71.2126,-188.1284,150.3598,210.7114,
121.866, 19:51:52.398,85.52185,288.4788,83.49284,359.5249,50.78971,-117.4623,15.89838,-220.9007,61.69723,-155.8122,161.6384,214.6589,
121.9438, 19:51:52.444,108.283,263.8987,111.1349,306.4104,42.49408,-90.64757,1.174838,1228.87,51.02876,-114.1726,178.1666,-1182.501,
121.9961, 19:51:52.495,119.8561,176.7178,123.3581,184.4491,38.99609,-62.58154,175.7794,1791.412,46.84291,-71.08928,7.790131,-1716.735,
122.04, 19:51:52.560,125.2804,69.78094,128.8759,61.62294,36.47475,-38.921,173.4796,-28.76468,44.19113,-38.56538,13.04451,72.30496,
122.1059, 19:51:52.600,127.5188,20.70609,130.1249,8.873528,34.72218,-26.42232,172.6208,1.101163,42.60806,-21.58496,15.72993,14.00344,
122.1443, 19:51:52.670,127.4401,-7.14361,129.8014,-35.97156,33.71886,-13.46408,173.5944,35.48315,41.93979,-5.798525,14.50509,-68.60957,
122.2145, 19:51:52.721,126.7427,-22.89986,126.2168,-59.3729,33.25941,-4.739725,176.4757,46.81405,41.97809,3.842446,8.27601,-105.6105,
122.2668, 19:51:52.776,124.6345,-38.68684,122.5275,-60.21995,33.13818,-0.5246509,179.3298,-1651.477,42.41053,9.43015,1.566452,1589.519,
122.3205, 19:51:52.831,122.6418,-33.29431,119.8334,-39.78857,33.2038,1.64572,1.41452,-1620.099,42.97771,9.942964,176.7695,1582.506,
122.3759, 19:51:52.898,121.0026,-28.55905,118.1871,-28.43958,33.31771,3.183366,2.601095,29.24441,43.49516,8.405157,174.1943,-61.33513,
122.4424, 19:51:52.948,119.1601,-31.20371,116.3663,-26.69088,33.59188,5.45675,4.979709,38.24775,44.00238,8.748572,169.2921,-75.71753,
122.4921, 19:51:53.000,117.3752,-52.033,115.0843,-19.62745,33.95205,6.629087,7.047361,38.43177,44.51218,9.592318,165.3922,-70.78483,
122.5446, 19:51:53.069,113.843,-90.65737,114.3606,-7.478304,34.26929,-1.02676,8.906979,29.66958,44.9826,4.474115,162.0587,-49.51769,
122.6142, 19:51:53.123,106.3128,-122.6982,114.1718,-1.133588,33.82676,-70.79511,10.66778,42.37437,45.05813,-45.16547,159.3498,-63.05156,
122.6683, 19:51:53.196,98.66484,-121.651,114.2204,-11.59817,25.51173,-135.8342,14.14882,58.53502,39.3955,-123.8621,154.2591,-88.30984,
122.7407, 19:51:53.244,90.91616,-7.272646,112.7039,-27.20038,16.63504,-171.2339,18.07621,59.36828,29.38164,-246.7045,148.173,-91.06845,
122.7883, 19:51:53.300,97.7926,35.54798,110.9581,-38.60683,4.974947,1475.807,21.2691,65.67451,9.807223,1332.79,143.3369,-98.83881,
122.8495, 19:51:53.354,94.78252,-42.376,108.5048,-28.64856,177.1507,1515.924,25.21927,48.40508,174.3421,1423.22,137.4228,-75.78409,
122.8998, 19:51:53.398,93.06688,-37.38144,107.7633,-9.290125,174.0291,-47.14939,26.66718,20.45054,168.5231,-83.37418,134.8855,-37.1734,
122.9429, 19:51:53.471,91.29085,-37.50105,107.6371,-1.901486,172.7466,-8.900565,27.12949,3.934861,166.5544,-9.127844,133.9506,-11.00355,
123.0158, 19:51:53.525,88.71629,-42.02074,107.5427,-3.23906,172.9965,12.67264,27.12367,-1.037419,167.4641,29.33518,133.6089,-7.716398,
123.0698, 19:51:53.575,85.95747,-48.62125,107.2259,-81.95522,174.3551,28.83128,26.99782,41.04255,170.2777,56.3529,132.9712,-143.676,
123.1194, 19:51:53.645,83.67915,-31.71666,99.05213,-97.68669,175.9834,25.24166,31.37566,49.02439,173.3023,45.63553,118.7242,-166.7926,
123.1897, 19:51:53.720,82.15453,-17.51884,95.51296,-36.67627,177.3816,16.81303,32.87601,14.59149,175.7495,28.9169,112.9722,-57.54233,
123.2656, 19:51:53.771,81.11852,-15.51389,93.69138,-24.00969,178.4409,-1405.795,33.50841,7.855729,177.5289,-1391.921,110.3136,-34.56068,
123.3158, 19:51:53.812,80.19907,-18.30367,92.48666,-20.81207,0.1878859,-1949.62,33.86619,4.215036,0.304528,-1929.141,108.616,-29.16499,
123.3563, 19:51:53.875,79.45702,-16.30604,91.80218,-10.0651,1.465003,20.20267,33.89103,-0.1653607,2.411959,33.37518,107.6661,-15.71066,
123.4199, 19:51:53.921,78.50032,-28.22231,91.43808,20.58061,2.292588,14.80285,33.84896,-0.1121672,3.781533,24.53571,106.9792,-13.437,
123.4655, 19:51:53.975,76.37601,-24.21251,94.04894,82.92282,3.081015,15.19448,33.87878,-4.7229,5.090499,25.3348,106.1992,3.402992,
123.5194, 19:51:54.048,76.09241,3.863037,99.68468,46.96089,3.803666,26.49648,33.37928,31.18076,6.301058,51.16171,107.3176,-18.34265,
123.5933, 19:51:54.105,76.86965,-226.4373,100.0498,-13.16916,6.46686,82.34209,37.8632,83.83665,11.62818,213.5147,103.8553,-55.14594,
123.6495, 19:51:54.170,46.62854,-298.8089,97.97112,-49.20928,14.51796,79.33813,44.28804,139.4973,34.08344,245.7604,100.1421,-65.71501,
123.7151, 19:51:54.222,40.46463,-125.2557,94.05447,-36.18839,16.13293,29.14501,54.85869,147.8027,41.57011,142.4763,95.84901,-59.86777,
123.7672, 19:51:54.281,31.8928,-178.8127,93.71373,-10.43084,17.94674,38.98535,61.67633,86.97366,50.8451,171.2827,93.09894,-41.00406,
123.8259, 19:51:54.342,20.64915,-89.98606,92.89856,-39.59496,20.45317,25.91194,64.49685,45.34573,60.55113,102.0428,91.30506,-41.82691,
123.8869, 19:51:54.422,21.1162,100.8076,88.97189,-43.75933,21.04992,-57.90175,67.10687,24.80711,63.06561,-199.0723,88.08981,-38.28786,
123.9658, 19:51:54.478,34.74831,161.8859,86.77829,-7.074587,12.35491,-109.5055,67.96642,14.65596,32.70847,-358.8266,85.95004,-32.89737,
124.0218, 19:51:54.531,42.95756,203.2841,88.0174,1.978644,6.275625,-82.10782,69.08423,15.1757,14.65336,-231.8589,83.65135,-33.20261,
124.0758, 19:51:54.587,57.11589,159.4438,86.996,-17.09834,3.320491,-41.949,69.63622,5.499312,7.196766,-101.6579,82.29672,-22.38502,
124.1328, 19:51:54.670,60.64732,47.26373,86.1204,-5.60552,1.621524,-20.8587,69.69436,0.4352449,3.374763,-45.67515,81.16781,-16.92112,
124.2143, 19:51:54.752,63.66174,22.96649,86.21966,-0.1917644,0.4316365,1077.656,69.6965,-0.8062506,0.8709223,1065.411,79.95321,-9.763272,
124.298, 19:51:54.777,64.44294,-17.13351,86.08871,13.18067,179.7234,1655.87,69.56111,-8.986314,179.4531,1647.438,79.55425,9.292628,
124.3225, 19:51:54.850,61.80881,-253.5495,87.6451,102.1038,179.5085,-1759.442,68.72466,-58.45734,179.0359,-1574.816,80.95818,112.0116,
124.3945, 19:51:54.921,39.98209,-142.6093,95.93904,189.534,9.983615,-1152.64,63.92152,-145.9175,27.52479,-914.8702,90.36043,197.894,
124.4661, 19:51:54.973,41.32026,111.008,114.8753,62.38823,13.9098,41.48257,47.76083,-195.0744,47.5973,206.2278,109.3894,257.3648,
124.5168, 19:51:55.054,53.5532,190.7532,103.5662,-162.0643,15.055,10.58593,40.073,-89.32906,52.73684,-13.54991,121.8242,148.6478,
124.5993, 19:51:55.121,66.71724,148.1578,93.29795,-37.79169,15.31921,49.45014,35.8675,-130.4623,45.79326,-27.5083,129.1805,202.3975,
124.667, 19:51:55.172,75.81213,95.18655,97.88847,-8.624444,22.48429,144.1148,20.4726,-273.8224,48.60404,62.76033,152.232,384.4731,
124.7176, 19:51:55.226,77.98302,91.90279,92.27721,-43.47579,32.3759,164.2511,3.459306,1498.729,53.22124,68.82594,174.6847,-1397.171,
124.7707, 19:51:55.281,85.34093,44.63032,93.38074,-0.5776026,39.51441,196.8421,175.866,1580.01,55.74015,82.04069,7.368448,-1516.977,
124.826, 19:51:55.351,82.82054,-8.957159,92.2146,-7.350697,53.71178,161.3387,174.7178,-19.8486,62.1137,73.56858,10.25839,47.44133,
124.8961, 19:51:55.420,84.21793,9.728882,92.45916,-6.631352,59.74207,59.4076,173.3775,4.341274,64.96373,25.48508,13.31635,-4.248388,
124.9657, 19:51:55.476,84.17902,-17.62882,91.28864,-233.089,62.00705,25.34999,175.324,-1117.301,65.67226,9.918623,9.66517,932.7272,
125.0209, 19:51:55.545,82.0181,-66.58522,63.37283,-158.9556,62.9054,-19.22738,33.95362,-1081.827,66.20144,-23.11422,129.708,909.8918,
125.0895, 19:51:55.597,75.93511,21.82563,71.60838,143.384,59.62651,-103.1329,41.38328,92.05914,62.8105,-108.2709,122.3187,-92.91322,
125.1419, 19:51:55.647,84.66055,157.6129,80.73245,135.9989,50.41902,-146.9275,45.0993,51.06169,53.09299,-190.2605,118.4589,-54.50675,
125.1923, 19:51:55.700,92.14229,-223.8317,85.593,63.81636,44.51811,-146.7789,46.6339,-2.055819,43.2462,-230.162,116.7138,-46.99889,
125.2449, 19:51:55.765,61.6083,-328.1347,87.30485,7.360595,35.30238,-124.3309,44.88758,-27.78618,29.38879,-195.0524,113.6185,-65.80885,
125.3093, 19:51:55.822,53.7566,-89.9465,86.45406,-6.157169,29.9737,-13.62036,43.38343,-22.79693,20.42868,-78.92693,109.0154,-63.79255,
125.3678, 19:51:55.873,50.55301,-59.51226,86.54807,-17.4815,33.62831,35.54836,42.08562,-16.58524,19.68792,-21.97057,105.7778,-72.28601,
125.4169, 19:51:55.929,47.35097,-79.66012,84.57243,-35.61007,33.79996,17.33996,41.59827,-9.715747,18.06387,-14.02792,101.2349,-85.67092,
125.473, 19:51:55.996,42.17385,-17.76871,82.80238,-21.43791,35.45224,-43.60646,41.06365,-8.954185,18.21237,-33.99911,96.7664,-58.11895,
125.5409, 19:51:56.048,45.14804,5.398056,81.9146,-26.46361,28.39373,-41.09071,40.48815,-0.9338432,13.84874,-25.41786,94.02943,-61.19069,
125.5927, 19:51:56.100,42.82002,-34.00022,79.63454,-32.28902,30.53346,37.06044,40.95187,6.044165,15.16972,23.16368,89.44155,-70.58186,
125.6447, 19:51:56.170,41.61811,128.7496,78.56233,-13.6848,32.24138,1210.549,41.11566,2.160944,16.25361,1342.503,86.70156,-36.42846,
125.7147, 19:51:56.220,58.5267,160.9994,77.96508,-6.708307,178.2132,1177.002,41.21549,1.130421,178.9471,1327.385,84.9975,-22.79131,
125.7654, 19:51:56.275,61.04781,37.56991,77.75276,-1.351928,174.2841,-55.41294,41.25208,0.7057819,176.4448,-36.77751,83.95107,-16.57957,
125.8197, 19:51:56.326,62.47281,15.90731,77.82308,2.549556,172.393,-14.55584,41.28962,0.7642027,175.0842,-12.10669,83.25608,-10.79449,
125.8711, 19:51:56.400,62.72905,-5.450773,78.02222,3.588353,172.7457,20.84901,41.33285,0.7810737,175.1653,12.36712,82.8102,-5.870852,
125.9455, 19:51:56.447,61.78727,-16.95228,78.27439,4.292801,175.0152,39.39458,41.38786,0.8351938,176.6396,26.04641,82.5177,-3.619403,
125.9927, 19:51:56.518,60.66666,-19.53457,78.54448,4.259645,177.5383,-1446.741,41.43446,0.8231357,178.334,-1460.747,82.36987,-1.754941,
126.0663, 19:51:56.572,59.42697,-19.36162,78.78907,3.821168,0.2101813,-1407.144,41.48731,0.7540365,0.1423492,-1420.396,82.30566,-0.322549,
126.117, 19:51:56.622,58.26049,-20.71062,79.01936,4.384181,2.665216,43.21923,41.52817,0.731148,1.813975,29.56231,82.32978,1.182167,
126.1678, 19:51:56.695,57.32528,-13.55697,79.23397,31.60047,4.596007,32.32248,41.56151,-8.999409,3.142291,22.44602,82.42562,36.8248,
126.2397, 19:51:56.748,56.59742,-9.132211,82.89588,62.9752,6.630312,28.93037,40.42418,-23.54881,4.567497,20.38955,86.84719,81.94323,
126.2924, 19:51:56.795,56.18752,-7.297118,87.07993,51.01479,8.200384,31.9972,38.62761,-21.83814,5.682584,22.4557,92.63477,74.71859,
126.3398, 19:51:56.852,55.86722,-4.989403,88.00079,13.53711,9.832181,27.51703,38.2389,-5.992169,6.814575,19.11508,94.32407,26.39256,
126.3986, 19:51:56.921,55.65768,-80.50513,88.51748,-5.756377,11.12251,158.9653,37.99128,-6.270902,7.712482,107.9084,95.43748,32.14819,
126.4669, 19:51:56.970,45.63394,-118.1855,87.26907,-167.5008,30.0388,279.8283,37.44179,51.6712,20.53117,209.3306,98.41053,-151.2952,
126.5147, 19:51:57.043,41.93495,-11.94724,69.06867,-240.4225,43.61387,139.1726,43.99091,88.46221,32.01823,136.2787,77.87033,-219.1884,
126.5894, 19:51:57.095,44.1698,13.4742,57.80506,-137.5961,47.09453,26.54602,48.28292,64.62029,37.23226,93.95755,71.54877,-59.64527,
126.6396, 19:51:57.146,43.6181,26.26056,51.8807,281.8879,46.9299,-21.32045,52.06303,-85.42712,43.75504,35.6342,70.41968,389.13,
126.6907, 19:51:57.220,46.82947,244.1922,86.35473,159.6026,44.93519,-39.65499,39.63084,-80.6303,40.8413,-55.26454,110.9599,290.193,
126.7657, 19:51:57.271,74.40853,80.37785,72.00516,-207.5148,41.92976,40.3933,41.89627,34.07755,36.78667,180.8106,107.0104,-56.35168,
126.8159, 19:51:57.323,56.89265,-184.7451,60.37421,251.0733,49.99236,110.374,43.89729,-311.665,63.47849,366.7921,103.9048,588.0637,
126.8677, 19:51:57.395,55.56924,32.13211,97.60823,293.4302,53.18509,33.07189,10.11439,-290.9512,74.19011,130.977,166.9779,535.3962,
126.9398, 19:51:57.449,60.87386,60.40723,96.73061,-17.27045,54.09002,8.157333,7.848043,-15.86967,79.70671,55.39059,170.2411,21.6679,
126.9933, 19:51:57.499,63.15748,49.22906,95.43875,-15.46158,54.2098,-1.531308,8.120874,-0.8387339,81.14816,13.68523,169.6998,-0.8497974,
127.0434, 19:51:57.574,65.97247,46.42383,95.12927,-33.12464,53.93142,-10.26286,7.761176,26.54897,81.12408,-18.10498,170.1531,-40.31416,
127.1187, 19:51:57.625,68.9771,34.36428,91.28629,-41.01863,52.92326,-18.64845,11.44902,51.02587,78.87855,-45.69445,164.646,-79.44577,
127.1695, 19:51:57.680,70.30654,17.48301,89.95594,-24.36755,51.57945,-22.195,14.19664,46.55706,75.36102,-59.1187,160.1333,-78.52793,
127.2247, 19:51:57.745,70.83009,10.93777,88.70364,-19.08945,50.57087,-48.29705,16.38348,32.62748,72.6127,-118.3885,156.3231,-58.23726,
127.29, 19:51:57.798,71.62478,-10.38516,87.65525,-70.98718,45.75861,-70.54072,18.12895,67.96773,61.09266,-157.0018,153.1145,-151.3749,
127.3425, 19:51:57.848,69.6061,-60.30122,80.33717,-122.6117,42.25702,-56.89366,24.39408,89.85634,54.10864,-108.5273,138.4822,-222.9578,
127.3916, 19:51:57.922,65.4986,-75.73495,75.19875,-104.2725,39.97861,-32.45702,27.25773,75.1098,50.06704,-53.06105,130.4635,-161.6066,
127.4681, 19:51:57.970,60.09474,-75.9545,67.24185,-105.5905,38.18082,-28.90276,33.82693,67.44709,47.44484,-30.31769,118.1864,-138.2613,
127.5144, 19:51:58.048,56.16944,-114.9885,62.22953,-207.4788,36.42862,-30.83174,35.54196,-37.59336,46.34325,-1.433293,113.4815,32.4703,
127.5933, 19:51:58.098,45.69398,-150.9173,41.25793,-214.5161,34.31956,-33.30858,29.11887,-60.81324,47.26534,18.16322,122.2529,79.54745,
127.6441, 19:51:58.150,36.59665,-63.5942,34.40849,-77.13491,32.10876,-40.08751,27.65496,-35.17926,48.69888,24.29465,123.7981,46.0824,
127.6945, 19:51:58.200,39.26382,-15.02767,33.45864,1.621238,30.26622,-29.03041,25.56182,-36.42751,49.72182,19.86035,126.9124,52.16074,
127.745, 19:51:58.270,35.08027,-46.37809,34.57209,8.60498,29.1794,-17.49272,23.97919,-24.80282,50.70292,15.58378,129.0615,31.66975,
127.815, 19:51:58.326,33.67214,-16.41086,34.49612,1.699097,28.15717,-13.92085,22.57141,-20.48535,51.60072,10.46802,130.7307,24.53828,
127.8709, 19:51:58.376,33.01476,-5.523943,34.78594,22.77926,27.4273,-11.50131,21.40087,-18.93337,52.02044,5.863799,132.1499,23.80174,
127.924, 19:51:58.445,33.07015,80.65459,36.97857,90.60094,26.90378,-8.275461,20.50808,-12.45084,52.23975,-1.537791,133.3246,15.69254,
127.99, 19:51:58.503,42.62154,188.3991,45.57743,172.7,26.4416,12.22835,19.91784,-3.070058,51.83728,-30.87804,134.0191,8.632469,
128.0467, 19:51:58.555,56.18739,206.1094,58.16947,75.22746,28.40424,36.30221,20.13137,14.6435,48.4509,-47.40084,134.3838,7.573012,
128.1001, 19:51:58.625,65.322,-27.49564,53.86282,-143.3555,30.43986,219.0198,21.53065,125.2297,46.61665,117.0166,134.8531,-76.18139,
128.17, 19:51:58.675,52.79659,-181.0587,40.49065,234.1247,55.41409,281.3794,35.57489,175.376,62.88157,160.0619,124.989,-102.5246,
128.2199, 19:51:58.749,43.64557,-120.5417,81.89234,444.235,64.12672,103.4342,42.52675,80.30229,65.77933,30.09121,122.5789,-19.98524,
128.2935, 19:51:58.796,37.90912,319.1856,95.35574,29.9289,68.18869,62.88642,45.49259,46.78727,66.59797,5.742909,122.5207,8.603539,
128.3414, 19:51:58.856,82.4528,391.5189,85.53116,-86.72103,71.77258,49.607,48.21524,36.4364,66.47756,-5.341588,123.6249,20.92311,
128.4106, 19:51:58.920,83.74842,7.934726,85.20238,-15.49246,73.99671,35.17338,49.75859,18.64894,65.97257,-10.24638,124.9704,23.03227,
128.4649, 19:51:58.995,83.43217,-13.21813,83.61895,-34.14297,76.11398,27.19096,50.51705,8.089288,65.21287,-14.5859,126.4677,24.46934,
128.54, 19:51:59.026,82.03786,-13.05199,80.78394,-26.53835,77.51549,13.11948,50.80542,2.699471,64.08501,-10.55778,128.137,15.62605,
128.5717, 19:51:59.095,82.03786,-20.83604,80.78394,-40.84945,77.51549,7.848682,50.80542,29.41794,64.08501,-11.26831,128.137,12.08075,
128.6396, 19:51:59.153,79.96304,-40.37731,76.7162,-47.40442,78.29705,8.863276,53.73483,45.65924,62.96293,-20.33503,129.34,15.5746,
128.6989, 19:51:59.220,76.90075,-25.19807,74.75278,14.00135,78.64314,3.946783,56.61455,55.83075,61.49783,-11.15806,130.1185,9.286518,
128.7643, 19:51:59.269,76.8202,-9.292001,78.46252,28.95519,78.78931,4.963341,60.69834,69.74332,61.57124,6.842782,130.4983,3.757746,
128.8132, 19:51:59.323,75.83907,-13.91764,78.06114,-4.289661,79.21024,3.038883,64.58327,53.91146,62.27967,13.42079,130.5479,-1.049474,
128.8673, 19:51:59.378,75.38651,-8.483506,78.02064,-5.516423,79.10236,3.231261,66.25187,24.38174,62.95374,10.21487,130.3902,-2.25014,
128.9219, 19:51:59.479,74.91688,-7.359471,77.46149,-6.507417,79.56149,-53.40953,67.23365,-77.61359,63.39007,-4.945521,130.3033,15.37992,
129.0237, 19:51:59.520,74.23581,4.206452,77.00316,4.670554,70.75141,-119.3717,54.11646,-161.7907,62.18047,-16.48018,132.7949,25.50653,
129.0645, 19:51:59.570,75.51675,-22.54266,78.12755,-21.24693,62.53806,-186.6745,44.16089,-181.9419,61.03985,-6.14109,133.9407,-4.201414,
129.1144, 19:51:59.620,72.19157,-133.6185,75.07642,-99.83873,53.82321,-83.15007,37.61742,-63.10753,61.62358,6.52484,132.4139,-54.52097,
129.1649, 19:51:59.695,62.097,-142.6583,68.10041,-10.68852,54.18702,6.576715,37.82279,-92.09757,61.69516,1.318232,128.465,41.644,
129.2398, 19:51:59.750,54.29399,44.56272,73.73547,81.33404,54.64831,-131.9102,26.06306,-153.7637,61.78896,-153.6771,137.6385,143.8572,
129.2943, 19:51:59.803,67.86182,136.1602,78.62211,64.46671,37.12258,-183.9336,17.9313,-104.0072,41.81488,-217.4835,147.075,126.0976,
129.3484, 19:51:59.853,69.08263,13.93877,80.73733,28.81002,34.6709,-26.89952,14.76663,-45.30416,38.16763,-48.23277,151.3342,63.4357,
129.3986, 19:51:59.918,69.31554,14.32794,81.62682,85.95665,34.31713,-0.009954721,13.20636,-1.466873,36.7845,-10.57395,153.6909,7.126781,
129.463, 19:51:59.975,70.7243,55.77282,90.58609,52.77812,34.66976,5.255675,14.59856,102.8843,36.95609,2.606683,152.1508,-104.2323,
129.5196, 19:52:00.024,76.06418,102.4755,88.01308,5.254634,34.95308,4.596925,25.65559,106.6061,37.09991,2.410547,141.0786,-107.5767,
129.5692, 19:52:00.104,81.60575,123.7812,91.14406,85.46808,35.15789,2.52314,25.91862,3.683532,37.21206,1.398718,140.7276,-4.06942,
129.6482, 19:52:00.152,91.98068,-382.9233,99.00307,-102.6477,35.27752,413.3608,26.12924,373.6208,37.27977,253.5467,140.5553,-158.605,
129.6957, 19:52:00.239,33.15604,-298.2273,78.15647,-282.351,87.45872,429.2332,73.19133,469.886,69.29227,258.9371,120.66,-168.8867,
129.7841, 19:52:00.274,51.4577,186.6368,60.63734,-197.3151,93.60151,63.07106,89.97713,180.7699,72.46402,30.49222,117.6071,-30.36704,
129.8183, 19:52:00.327,56.02144,75.58923,53.98284,-112.9115,95.18574,25.67889,95.33796,77.02817,73.02796,2.161944,116.9397,-2.021558,
129.8718, 19:52:00.396,58.09206,24.10266,50.72726,-32.66869,95.85531,7.568383,96.73778,21.96729,72.65377,-7.516475,117.4296,6.808116,
129.9442, 19:52:00.470,59.05745,1.834455,49.86785,-60.21293,96.13906,-10.81977,98.10499,-9.358547,72.08118,-12.80737,117.7972,8.01047,
130.0146, 19:52:00.521,58.35406,127.1164,42.12752,-12.30788,94.31001,-28.4905,95.40117,-126.6913,70.82459,-12.99665,118.5737,25.72606,
130.0671, 19:52:00.584,74.67351,6.438874,48.35585,216.3678,92.63905,-61.97292,82.54115,-289.0191,70.48456,-12.88472,120.9576,41.56334,
130.1285, 19:52:00.645,59.087,-123.4885,66.75678,193.5179,87.25559,-131.2507,62.50196,-274.7998,69.35792,-28.97498,123.3049,32.04699,
130.1893, 19:52:00.705,59.57473,-67.25325,72.01703,30.60006,76.59119,-125.0072,48.94175,-146.9203,66.94183,-23.32585,124.876,6.91942,
130.2495, 19:52:00.758,50.94921,-112.6102,70.45946,-41.19655,72.12944,-58.48341,44.72428,-36.19555,66.53544,-4.64149,124.1421,-3.90681,
130.3034, 19:52:00.827,46.73219,18.49785,67.3188,100.9128,69.9215,-30.42571,44.81386,1.37054,66.41249,-0.6109032,124.4304,4.270833,
130.3718, 19:52:00.880,53.21177,19.61994,82.80255,138.6638,68.40794,-20.11671,44.89192,1.167513,66.46072,2.476808,124.6645,3.446659,
130.4251, 19:52:00.945,49.12032,-37.50809,84.19688,32.78193,67.47291,-12.0456,44.95597,0.9529793,66.71397,5.299288,124.8499,2.959521,
130.4896, 19:52:01.022,48.79339,-1.616505,86.66419,24.18376,66.98899,-3.749839,45.00418,0.6122043,67.08496,5.370538,125.0132,2.093978,
130.567, 19:52:01.070,48.89093,3.872065,87.62872,-56.39975,66.94078,1.246867,45.04284,55.61756,67.47608,5.574522,125.1471,-63.97713,
130.615, 19:52:01.121,49.279,8.404934,79.59099,-51.52129,67.14536,5.316554,51.97929,-7.999193,67.78407,5.283585,116.9897,-61.44943,
130.6663, 19:52:01.172,49.72532,25.05236,82.51401,60.30644,67.46857,4.121049,44.24873,-113.3819,68.0006,2.031685,119.0468,36.61798,
130.7169, 19:52:01.244,51.83064,49.65358,85.73335,54.35534,67.5651,0.8806407,40.43106,-39.04017,67.991,-3.196896,120.7193,27.34773,
130.7887, 19:52:01.298,55.80321,41.42897,89.16743,36.84712,67.57637,3.632501,39.46998,-16.48634,67.60928,-4.2142,122.3943,18.54411,
130.8445, 19:52:01.369,57.11926,-15.78266,90.43707,-100.0803,68.02881,1.767002,38.3265,94.25704,67.45304,-1.908161,123.0865,-68.85455,
